exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-02 04:08,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.4169642857142858,119,0.5,0.5,5000,1,0.001,0.5,100,True,0.44107142857142856
2023-08-02 04:30,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.4125,119,0.5,1.0,5000,1,0.001,0.5,100,True,0.4428571428571429
2023-08-02 04:53,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3830357142857143,153,1.0,0.3,5000,1,0.001,0.5,100,True,0.42232142857142857
2023-08-02 05:16,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3830357142857143,153,1.0,0.5,5000,1,0.001,0.5,100,True,0.42232142857142857
2023-08-02 05:40,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3830357142857143,153,1.0,1.0,5000,1,0.001,0.5,100,True,0.42232142857142857
2023-08-02 06:43,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.4633928571428572,119,0.3,0.3,5000,1,0.001,0.5,100,True,0.4821428571428571
2023-08-02 07:47,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.46517857142857144,181,0.3,0.5,5000,1,0.001,0.5,100,True,0.4892857142857143
2023-08-02 08:51,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.45892857142857146,192,0.3,1.0,5000,1,0.001,0.5,100,True,0.48125
2023-08-02 09:56,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.45982142857142866,177,0.5,0.3,5000,1,0.001,0.5,100,True,0.4794642857142857
2023-08-02 11:00,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.4625,165,0.5,0.5,5000,1,0.001,0.5,100,True,0.4866071428571429
2023-08-02 11:54,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.45267857142857143,116,0.5,1.0,5000,1,0.001,0.5,100,True,0.47589285714285723
2023-08-02 12:30,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.38303571428571426,59,1.0,0.3,5000,1,0.001,0.5,100,True,0.425
2023-08-02 13:07,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.38303571428571426,59,1.0,0.5,5000,1,0.001,0.5,100,True,0.425
2023-08-02 13:43,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.38303571428571426,59,1.0,1.0,5000,1,0.001,0.5,100,True,0.425
2023-08-02 15:06,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.45892857142857146,123,0.3,0.3,5000,1,0.001,0.5,100,True,0.4821428571428572
2023-08-02 16:50,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.46875,153,0.3,0.5,5000,1,0.001,0.5,100,True,0.49017857142857146
2023-08-02 18:25,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.4625,127,0.3,1.0,5000,1,0.001,0.5,100,True,0.48839285714285713
