exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-02 19:41,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11696428571428572,1,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.15
2023-08-02 20:04,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.1125,5,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,fashion_minist,True,0.13214285714285715
2023-08-02 20:36,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11785714285714285,29,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.15089285714285713
2023-08-02 20:57,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11428571428571428,47,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,fashion_minist,True,0.14464285714285713
2023-08-02 21:13,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13303571428571428,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.15357142857142858
2023-08-02 21:55,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.11071428571428572,119,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,fashion_minist,True,0.14017857142857143
2023-08-02 22:12,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13660714285714287,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.15000000000000002
2023-08-02 22:32,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.11160714285714286,5,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,fashion_minist,True,0.1303571428571429
2023-08-02 22:49,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.1285714285714286,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.16696428571428573
2023-08-02 23:10,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.1125,27,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,fashion_minist,True,0.14464285714285716
2023-08-02 23:27,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13214285714285715,41,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.15714285714285714
