exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-05 05:33,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.31849262446220034,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,fashion_minist,True,0.3397741241548863
2023-08-05 07:01,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.3342117393976644,56,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.3776582667486171
2023-08-05 07:58,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.2706361401352182,15,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,fashion_minist,True,0.30016133988936694
2023-08-05 09:37,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.3728257529194837,75,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.42158881376767054
2023-08-05 10:29,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.2662031346035649,53,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,fashion_minist,True,0.3248156115550092
2023-08-05 12:09,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.3891902274124155,114,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.4574677320221266
2023-08-05 13:59,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.27643669330055315,122,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,fashion_minist,True,0.37036724031960666
2023-08-05 15:06,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.32373232944068836,56,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.3628303626306085
2023-08-05 16:30,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.2578979717271051,53,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,fashion_minist,True,0.29744161032575295
2023-08-05 17:50,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.3606253841425937,51,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.42672095881991395
2023-08-05 18:46,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.2538183773816841,26,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,fashion_minist,True,0.33522587584511376
2023-08-05 20:09,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.4068761524277812,31,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.4650507068223725
2023-08-05 21:01,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.24868623232944068,11,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,fashion_minist,True,0.3167716656422864
2023-08-05 21:52,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.32541487400122926,13,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.3577289489858636
2023-08-05 23:35,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.24468346650276582,100,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,fashion_minist,True,0.2738091579594345
2023-08-06 01:18,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.39344652735095265,25,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.44030424093423476
2023-08-06 02:52,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.282559926244622,63,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,fashion_minist,True,0.3538414259373079
2023-08-06 03:41,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.39608174554394593,46,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.436240012292563
2023-08-06 04:39,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.29143362015980334,6,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,fashion_minist,True,0.33625537799631217
2023-08-06 06:02,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.31867701290719114,42,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.353580208973571
2023-08-06 07:08,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.24001997541487402,6,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,fashion_minist,True,0.2792562999385372
2023-08-06 08:28,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.38618623232944066,76,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.43107713583282115
2023-08-06 10:00,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.28653196066379844,13,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,fashion_minist,True,0.3282191149354641
2023-08-06 12:28,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.41015673017824217,102,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.46846957590657656
2023-08-06 13:38,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.274239397664413,7,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,fashion_minist,True,0.31916103257529194
2023-08-06 14:19,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.4125921942224954,49,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.42038260602335586
2023-08-06 15:01,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.25729102642901047,29,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,fashion_minist,True,0.27676705593116163
2023-08-06 15:42,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.44222495390288874,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.448240626920713
2023-08-06 16:24,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.3094499078057775,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,fashion_minist,True,0.3449216349108789
2023-08-06 17:05,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.44802550706822364,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.4625691456668715
2023-08-06 17:45,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.32783497234173326,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,fashion_minist,True,0.35862015980331896
2023-08-06 18:25,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.4365165949600492,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.4445759065765212
2023-08-06 19:06,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.2565842040565458,28,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,fashion_minist,True,0.2791717885679164
2023-08-06 19:47,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.4536877688998156,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.4668638598647818
2023-08-06 20:29,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.2954901659496005,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,fashion_minist,True,0.3165104486785495
2023-08-06 21:11,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.4550476336816226,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.46012599877074367
2023-08-06 21:53,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.31236939151813153,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,fashion_minist,True,0.3430854333128458
